# track	dsp_cycle	register	value
03	39467431	22	119
03	39468094	32	96
03	39474327	02	6
03	39474946	12	187
03	39483341	32	89
03	39484883	02	255
03	39484919	03	28
03	39490025	02	248
03	39490657	12	180
03	39491303	22	118
03	39491935	32	82
03	39494065	12	174
03	39496841	02	241
03	39500590	02	234
03	39502500	32	75
03	39504718	12	167
03	39509172	02	227
03	39511082	32	68
03	39513212	12	160
03	39513858	22	116
03	39515988	02	220
03	39520369	12	153
03	39521647	32	61
03	39523189	02	213
03	39529819	02	220
03	39530451	12	160
03	39533227	02	227
03	39535137	32	68
03	39537608	12	167
03	39541794	22	118
03	39545388	02	234
03	39546020	12	174
03	39547298	32	75
03	39548796	02	241
03	39554114	32	82
03	39555953	02	248
03	39556585	12	180
03	39564365	02	255
03	39564997	12	187
03	39565643	22	119
03	39566275	32	89
03	39567759	02	6
03	39567795	03	29
03	39569669	32	96
03	39574867	02	13
03	39575530	12	194
03	39583103	02	19
03	39583722	12	201
03	39584355	22	121
03	39584974	32	103
03	39586445	02	26
03	39593514	02	33
03	39594177	12	208
03	39595517	32	110
03	39598249	02	40
03	39598868	12	215
03	39600120	32	117
03	39603184	22	123
03	39608616	02	47
03	39609235	12	222
03	39610487	32	124
03	39617066	02	54
03	39624091	02	47
03	39625962	32	117
03	39627433	02	40
03	39628052	12	215
03	39637383	02	33
03	39638002	12	208
03	39638635	22	121
03	39639254	32	110
03	39641066	02	26
03	39645027	12	201
03	39646279	32	103
03	39648135	02	19
03	39652688	02	13
03	39653307	12	194
03	39653940	22	119
03	39654559	32	96
03	39659713	02	6
03	39663700	12	187
03	39668903	32	89
03	39671480	02	255
03	39671516	03	28
03	39672112	12	180
03	39674888	02	248
03	39676166	22	118
03	39676798	32	82
03	39679269	12	174
03	39682045	02	241
03	39687880	32	75
03	39690457	02	234
03	39691089	12	167
03	39693865	02	227
03	39695775	32	68
03	39698246	12	160
03	39698892	22	116
03	39701066	02	220
03	39706208	02	213
03	39706840	12	153
03	39708118	32	61
03	39713365	02	220
03	39713997	12	160
03	39718683	32	68
03	39720225	02	227
03	39725355	02	234
03	39725987	12	167
03	39726633	22	118
03	39727265	32	75
03	39732512	02	241
03	39733144	12	174
03	39737830	32	82
03	39746002	02	255
03	39746634	12	180
03	39747280	22	119
03	39747912	32	89
03	39750042	12	187
03	39753159	02	6
03	39753195	03	29
03	39758587	32	96
03	39761478	02	13
03	39762097	12	194
03	39768162	02	19
03	39768781	12	201
03	39769414	22	121
03	39770033	32	103
03	39775231	02	26
03	39780125	02	33
03	39780744	12	208
03	39781996	32	110
03	39784086	12	215
03	39786809	02	40
03	39788061	22	123
03	39788680	32	117
03	39793878	02	47
03	39794541	12	222
03	39798772	02	54
03	39800643	32	124
03	39802733	12	229
03	39805456	02	47
03	39806075	12	222
03	39814528	32	117
03	39817601	02	40
03	39818220	12	215
03	39820943	02	33
03	39821562	12	208
03	39822195	22	121
03	39822814	32	110
03	39824285	02	26
03	39828675	12	201
03	39830015	32	103
03	39832735	02	19
03	39836418	02	13
03	39837037	12	194
03	39837670	22	119
03	39838289	32	96
03	39843102	02	6
03	39847492	12	187
03	39853079	02	255
03	39853115	03	28
03	39854989	32	89
03	39857460	12	180
03	39860236	02	248
03	39861514	22	118
03	39862146	32	82
03	39864617	12	174
03	39872056	02	234
03	39873966	32	75
03	39876437	12	167
03	39879213	02	227
03	39880491	22	116
03	39881123	32	68
03	39883682	12	160
03	39887625	02	220
03	39889535	32	61
03	39891665	12	153
03	39894782	02	213
03	39898190	02	220
03	39902659	12	160
03	39904025	32	68
03	39906602	02	227
03	39907234	12	167
03	39910351	02	234
03	39911629	22	118
03	39912261	32	75
03	39917167	02	241
03	39917799	12	174
03	39926333	02	248
03	39926965	12	180
03	39928243	32	82
03	39930082	02	255
03	39931360	22	119
03	39931992	32	89
03	39934122	12	187
03	39936927	02	6
03	39936963	03	29
03	39943930	32	96
03	39945401	02	13
03	39946020	12	194
03	39952426	02	19
03	39953045	12	201
03	39953678	22	121
03	39954297	32	103
03	39959666	22	249
03	39959702	23	0
03	39962065	42	223
03	39962101	43	5
03	39963553	52	102
03	39963589	53	4
03	39966722	02	13
03	39967341	12	194
03	39968102	32	96
03	39969914	02	19
03	39970533	12	201
03	39971294	32	103
03	39980053	02	26
03	39980672	12	208
03	39981433	32	110
03	39982904	02	33
03	39986715	12	215
03	39988947	02	40
03	39990327	32	117
03	39996235	02	47
03	39996854	12	222
03	40000466	32	124
03	40001937	02	54
03	40002556	12	229
03	40008687	12	222
03	40012417	02	47
03	40013797	32	117
03	40015268	02	40
03	40015887	12	215
03	40024162	02	33
03	40024781	12	208
03	40025542	32	110
03	40031291	02	26
03	40031910	12	201
03	40032671	32	103
03	40037334	02	19
03	40040185	02	13
03	40040804	12	194
03	40041565	32	96
03	40050494	02	6
03	40051113	12	187
03	40055119	32	89
03	40056617	02	255
03	40056653	03	28
03	40060494	12	180
03	40062766	02	248
03	40064172	32	82
03	40071844	02	241
03	40072476	12	174
03	40073250	32	75
03	40074748	02	234
03	40078625	12	167
03	40088291	02	220
03	40088923	12	160
03	40089697	32	68
03	40094099	02	213
03	40094731	12	153
03	40095505	32	61
03	40104397	02	220
03	40105029	12	160
03	40105803	32	68
03	40107642	02	227
03	40111178	12	167
03	40113450	02	234
03	40114856	32	75
03	40123748	02	241
03	40124380	12	174
03	40125154	32	82
03	40126993	02	248
03	40130529	12	180
03	40132801	02	255
03	40134207	32	89
03	40140468	02	6
03	40140504	03	29
03	40141100	12	187
03	40145066	32	96
03	40149388	02	13
03	40150007	12	194
03	40159782	02	26
03	40160401	12	201
03	40161162	32	103
03	40166444	12	208
03	40167205	32	110
03	40168676	02	33
03	40175426	12	215
03	40176121	22	119
03	40176157	23	1
03	40181369	02	47
03	40181988	12	222
03	40182749	32	117
03	40184561	02	54
03	40185941	32	124
03	40191311	12	229
03	40194700	02	47
03	40195319	12	222
03	40198931	32	117
03	40200743	02	40
03	40201362	12	215
03	40209681	02	33
03	40211183	32	110
03	40213733	02	26
03	40214352	12	208
03	40219776	02	19
03	40220395	12	201
03	40221156	32	103
03	40225522	02	13
03	40226185	12	194
03	40227024	32	96
03	40232766	02	6
03	40236262	12	187
03	40240281	32	89
03	40241779	02	255
03	40241815	03	28
03	40245403	12	180
03	40249355	02	248
03	40250761	32	82
03	40252891	12	174
03	40255163	02	241
03	40258408	02	234
03	40259814	32	75
03	40261944	12	167
03	40268876	02	227
03	40270282	32	68
03	40272412	12	160
03	40275025	02	220
03	40279335	32	61
03	40280877	02	213
03	40281553	12	153
03	40287007	02	220
03	40287639	12	160
03	40291317	32	68
03	40292815	02	227
03	40296692	12	167
03	40299008	02	234
03	40300536	32	75
03	40304086	12	174
03	40306358	02	241
03	40310668	32	82
03	40312166	02	248
03	40316131	12	180
03	40319560	02	255
03	40320966	32	89
03	40323437	12	187
03	40325709	02	6
03	40325745	03	29
03	40329966	32	96
03	40332397	12	194
03	40334673	02	13
03	40341917	02	19
03	40342536	12	201
03	40343297	32	103
03	40347619	02	26
03	40351430	12	208
03	40352191	32	110
03	40353821	02	33
03	40358386	02	40
03	40359005	12	215
03	40359766	32	117
03	40364429	02	47
03	40365048	12	222
03	40368660	32	124
03	40373476	02	54
03	40381203	02	47
03	40385434	32	117
03	40387246	02	40
03	40387865	12	215
03	40390268	02	187
03	40390304	03	21
03	40391085	12	73
03	40391121	13	16
03	40391845	22	244
03	40392662	32	127
03	40392698	33	14
03	40755530	02	194
03	40760138	22	246
03	40760757	32	134
03	40762583	02	201
03	40763202	12	80
03	40771342	32	141
03	40774247	02	208
03	40774866	12	87
03	40781300	02	215
03	40781919	12	94
03	40782552	22	248
03	40783171	32	148
03	40788056	02	222
03	40793763	12	101
03	40795015	32	155
03	40804170	12	94
03	40805422	32	148
03	40812027	02	215
03	40815383	02	208
03	40816002	12	87
03	40816635	22	246
03	40817254	32	141
03	40829068	02	201
03	40829687	12	80
03	40830939	32	134
03	40832424	02	194
03	40836399	12	73
03	40840727	22	244
03	40841346	32	127
03	40842875	02	187
03	40848426	12	66
03	40851230	02	180
03	40856604	32	120
03	40858485	02	174
03	40859161	12	59
03	40868199	22	242
03	40868845	32	113
03	40870343	02	167
03	40870975	12	52
03	40877598	02	160
03	40882877	12	45
03	40884183	32	106
03	40886020	02	153
03	40893231	02	160
03	40901540	02	167
03	40902172	12	52
03	40903478	32	113
03	40909383	12	59
03	40912526	02	174
03	40913818	22	244
03	40914464	32	120
03	40920823	02	180
03	40921455	12	66
03	40926536	32	127
03	40928034	02	187
03	40938173	02	194
03	40938792	12	73
03	40941543	4d	127
03	40943594	22	246
03	40944213	32	134
03	40946317	12	80
03	40949098	02	201
03	40956116	32	141
03	40957601	02	208
03	40958220	12	87
03	40964893	02	215
03	40966145	22	248
03	40966764	32	148
03	40968956	12	94
03	40975798	02	222
03	40980388	02	229
03	40981007	12	101
03	40982259	32	155
03	40983744	02	222
03	40992945	02	215
03	40993564	12	94
03	40994816	32	148
03	41000891	02	208
03	41001510	12	87
03	41002143	22	246
03	41002762	32	141
03	41010274	02	201
03	41010893	12	80
03	41015501	32	134
03	41018193	02	194
03	41022168	12	73
03	41030437	02	187
03	41031729	22	244
03	41032375	32	127
03	41035216	12	66
03	41038064	02	180
03	41040134	32	120
03	41044397	74	0
03	41044423	75	255
03	41044449	76	224
03	41044566	4d	255
03	41045481	02	174
03	41046113	12	59
03	41052694	02	167
03	41053986	22	242
03	41054632	32	113
03	41060286	12	52
03	41064598	02	160
03	41068666	12	45
03	41069972	32	106
03	41071811	02	153
03	41079938	02	160
03	41084347	12	52
03	41085653	32	113
03	41087151	02	167
03	41095084	12	59
03	41099055	02	174
03	41100347	22	244
03	41100993	32	120
03	41106268	02	180
03	41106900	12	66
03	41111983	32	127
03	41118695	02	187
03	41119327	12	73
03	41125446	02	194
03	41126698	22	246
03	41127317	32	134
03	41133206	12	80
03	41137621	02	201
03	41139492	32	141
03	41140977	02	208
03	41141596	12	87
03	41154325	02	215
03	41154944	12	94
03	41155577	22	248
03	41156196	32	148
03	41158020	02	222
03	41161995	12	101
03	41163247	32	155
03	41168471	02	229
03	41173038	02	222
03	41173657	12	94
03	41174909	32	148
03	41180089	02	215
03	41184491	12	87
03	41185168	22	246
03	41185831	32	141
03	41188395	02	208
03	41195446	02	201
03	41196065	12	80
03	41200673	32	134
03	41202541	02	194
03	41207727	12	73
03	41210464	02	187
03	41211716	22	244
03	41212335	32	127
03	41218212	12	66
03	41226228	02	180
03	41228166	32	120
03	41229664	02	174
03	41230296	12	59
03	41238167	22	242
03	41238813	32	113
03	41240694	02	167
03	41246143	12	52
03	41249286	02	160
03	41253354	12	45
03	41254660	32	106
03	41256202	02	153
03	41266308	02	160
03	41270715	12	52
03	41272021	32	113
03	41273563	02	167
03	41279181	12	59
03	41281985	02	174
03	41283277	22	244
03	41283923	32	120
03	41292676	02	180
03	41293352	12	66
03	41299600	32	127
03	41301098	02	187
03	41305479	12	73
03	41311616	02	194
03	41312956	22	246
03	41313619	32	134
03	41317141	12	80
03	41319878	02	201
03	41325444	32	141
03	41326929	02	208
03	41327548	12	87
03	41335417	02	215
03	41336669	22	248
03	41337288	32	148
03	41339392	12	94
03	41342129	02	222
03	41350605	02	229
03	41351224	12	101
03	41352476	32	155
03	41354300	02	222
03	41358275	12	94
03	41359527	32	148
03	41364751	02	215
03	41371341	02	208
03	41371960	12	87
03	41372593	22	246
03	41373212	32	141
03	41378053	02	201
03	41378672	12	80
03	41383619	32	134
03	41390054	02	194
03	41390673	12	73
03	41394662	22	244
03	41395281	32	127
03	41396766	02	187
03	41408573	02	180
03	41409205	12	66
03	41414286	32	120
03	41415784	02	174
03	41416416	12	59
03	41424250	02	167
03	41425542	22	242
03	41426188	32	113
03	41428657	12	52
03	41431461	02	160
03	41439392	12	45
03	41440786	32	106
03	41443545	02	153
03	41450756	02	160
03	41455251	12	52
03	41456645	32	113
03	41459392	02	167
03	41463460	12	59
03	41466603	02	174
03	41467895	22	244
03	41468541	32	120
03	41480189	02	180
03	41480821	12	66
03	41482127	32	127
03	41483964	02	187
03	41488032	12	73
03	41495773	02	194
03	41497025	22	246
03	41497644	32	134
03	41499748	12	80
03	41502824	02	201
03	41511583	32	141
03	41514486	02	208
03	41515105	12	87
03	41521537	02	215
03	41522789	22	248
03	41523408	32	148
03	41525512	12	94
03	41528293	02	222
03	41533818	12	101
03	41535070	32	155
03	41536555	02	229
03	41540250	02	222
03	41544225	12	94
03	41545477	32	148
03	41552094	02	215
03	41556069	12	87
03	41556702	22	246
03	41557321	32	141
03	41559145	02	208
03	41562545	02	201
03	41563208	12	80
03	41569492	32	134
03	41574333	02	194
03	41574952	12	73
03	41581428	02	187
03	41582768	22	244
03	41583431	32	127
03	41588663	12	66
03	41591467	02	180
03	41596841	32	120
03	41602160	02	174
03	41602836	12	59
03	41606808	4d	127
03	41608912	22	242
03	41609558	32	113
03	41611056	02	167
03	41615702	12	52
03	41618550	02	160
03	41623829	12	45
03	41625135	32	106
03	41627211	02	153
03	41636283	02	160
03	41645119	02	167
03	41645751	12	52
03	41647057	32	113
03	41649187	12	59
03	41652700	02	174
03	41657954	22	244
03	41658739	32	120
03	41662207	02	180
03	41662839	12	66
03	41667581	32	127
03	41669079	02	187
03	41678631	12	73
03	41682077	02	194
03	41683329	22	246
03	41683948	32	134
03	41685433	02	201
03	41686052	12	80
03	41693830	22	249
03	41693866	23	0
03	41694775	42	57
03	41694811	43	6
03	41695483	52	170
03	41699375	02	194
03	41699994	12	73
03	41705105	02	201
03	41705724	12	80
03	41714846	32	141
03	41717040	02	208
03	41717659	12	87
03	41722770	02	215
03	41724150	32	148
03	41726254	12	94
03	41733319	02	222
03	41736803	12	101
03	41737564	32	155
03	41739758	02	229
03	41742623	02	222
03	41750926	12	94
03	41751687	32	148
03	41753172	02	215
03	41757365	12	87
03	41759611	02	208
03	41760991	32	141
03	41770369	02	201
03	41770988	12	80
03	41771749	32	134
03	41776808	02	194
03	41780380	12	73
03	41785339	02	187
03	41786719	32	127
03	41791767	12	66
03	41794762	02	180
03	41799100	32	120
03	41807154	02	174
03	41807786	12	59
03	41812201	32	113
03	41813699	02	167
03	41817337	12	52
03	41821489	02	160
03	41825039	12	45
03	41825827	32	106
03	41830952	02	153
03	41841687	02	160
03	41842319	12	52
03	41843107	32	113
03	41848232	02	167
03	41851782	12	59
03	41858233	74	0
03	41858259	75	255
03	41858285	76	224
03	41858402	4d	255
03	41859315	02	174
03	41860735	32	120
03	41865151	02	180
03	41865783	12	66
03	41869830	32	127
03	41875765	4d	127
03	41876577	02	187
03	41877209	12	73
03	41882347	02	194
03	41886592	32	134
03	41889364	12	80
03	41893022	02	201
03	41899332	02	208
03	41899951	12	87
03	41900712	32	141
03	41910909	02	215
03	41912267	22	119
03	41912303	23	1
03	41918763	02	222
03	41919382	12	94
03	41920143	32	148
03	41922247	12	101
03	41923008	32	155
03	41925727	02	229
03	41932702	02	222
03	41933321	12	94
03	41934082	32	148
03	41936799	02	215
03	41944380	12	87
03	41945141	32	141
03	41950736	02	208
03	41954806	02	201
03	41955425	12	80
03	41956186	32	134
03	41961272	02	194
03	41968247	02	187
03	41968866	12	73
03	41969627	32	127
03	41975331	12	66
03	41980537	74	0
03	41980563	75	255
03	41980589	76	224
03	41980706	4d	255
03	41981663	02	180
03	41987384	32	120
03	41989221	02	174
03	41989853	12	59
03	41996477	32	113
03	41998019	02	167
03	42003279	12	52
03	42005565	02	160
03	42012372	12	45
03	42013160	32	106
03	42014658	02	153
03	42023762	02	160
03	42027651	12	52
03	42029937	02	167
03	42031357	32	113
03	42040275	02	174
03	42040907	12	59
03	42041695	32	120
03	42049368	02	180
03	42050000	12	66
03	42056788	02	187
03	42058208	32	127
03	42063256	12	73
03	42068719	02	194
03	42070099	32	134
03	42076033	02	201
03	42076652	12	80
03	42083143	32	141
03	42084967	02	208
03	42085586	12	87
03	42095734	02	215
03	42096353	12	94
03	42097114	32	148
03	42101478	4d	127
03	42102277	02	222
03	42106039	12	101
03	42107068	32	155
03	42110382	02	229
03	42113247	02	222
03	42116731	12	94
03	42117492	32	148
03	42122422	02	215
03	42125373	02	8
03	42125409	03	23
03	42126119	12	67
03	42126155	13	17
03	42126879	22	244
03	42127625	32	93
03	42127661	33	15
03	42203283	74	0
03	42203309	75	255
03	42203335	76	224
03	42203452	4d	255
03	42334348	4d	127
03	42436750	74	0
03	42436776	75	255
03	42436802	76	224
03	42436919	4d	255
03	42491895	02	15
03	42493147	22	246
03	42497461	32	100
03	42498946	02	22
03	42499565	12	74
03	42507252	02	29
03	42507871	12	81
03	42509123	32	107
03	42514303	02	36
03	42518911	22	248
03	42519530	32	114
03	42521059	02	43
03	42521722	12	88
03	42529503	02	50
03	42530122	12	94
03	42531374	32	121
03	42536554	02	43
03	42540617	12	88
03	42541957	32	114
03	42545030	02	36
03	42549005	12	81
03	42552081	02	29
03	42553333	22	246
03	42553952	32	107
03	42559500	12	74
03	42565427	02	22
03	42567298	32	100
03	42569122	02	15
03	42569741	12	67
03	42574349	32	93
03	42575834	02	8
03	42577086	22	244
03	42584153	02	1
03	42584785	12	60
03	42589499	32	86
03	42591968	12	53
03	42594802	02	251
03	42594838	03	22
03	42599774	02	244
03	42601698	32	79
03	42603828	12	46
03	42604488	22	242
03	42610379	02	237
03	42614521	12	39
03	42615901	32	72
03	42618817	02	230
03	42634620	02	237
03	42638674	12	46
03	42639966	32	79
03	42645225	02	244
03	42649367	12	53
03	42650071	22	244
03	42653494	02	251
03	42655418	32	86
03	42657255	02	1
03	42657291	03	23
03	42661309	12	60
03	42666362	32	93
03	42667904	02	8
03	42675166	12	67
03	42677903	02	15
03	42679155	22	246
03	42679774	32	100
03	42682217	12	74
03	42684998	02	22
03	42691436	32	107
03	42693260	02	29
03	42693879	12	81
03	42700311	02	36
03	42705051	22	248
03	42705714	32	114
03	42708278	02	43
03	42708897	12	88
03	42715329	02	50
03	42715948	12	94
03	42717200	32	121
03	42722424	02	43
03	42727610	12	88
03	42728862	32	114
03	42730686	02	36
03	42731305	12	81
03	42735294	22	246
03	42735913	32	107
03	42737398	02	29
03	42745886	02	22
03	42746505	12	74
03	42747757	32	100
03	42752937	02	15
03	42753556	12	67
03	42761413	02	8
03	42762665	22	244
03	42763284	32	93
03	42765753	12	60
03	42768543	02	1
03	42773889	32	86
03	42782087	02	251
03	42782123	03	22
03	42782719	12	53
03	42785848	02	244
03	42787772	32	79
03	42789902	12	46
03	42790562	22	242
03	42796497	02	237
03	42801762	12	39
03	42803054	32	72
03	42804891	02	230
03	42808945	12	32
03	42810237	32	65
03	42812794	12	39
03	42814174	32	72
03	42820173	02	237
03	42824566	12	46
03	42827356	02	244
03	42829280	32	79
03	42835794	02	251
03	42836426	12	53
03	42837086	22	244
03	42841140	32	86
03	42842979	02	1
03	42843015	03	23
03	42843611	12	60
03	42851261	4d	127
03	42852073	02	8
03	42853997	32	93
03	42856101	12	67
03	42862772	02	15
03	42864024	22	246
03	42864643	32	100
03	42871487	02	22
03	42872106	12	74
03	42880399	02	29
03	42881018	12	81
03	42882270	32	107
03	42890759	02	36
03	42891378	12	88
03	42892011	22	248
03	42892630	32	114
03	42894115	02	43
03	42901536	02	50
03	42902155	12	94
03	42903407	32	121
03	42910212	02	43
03	42910831	12	88
03	42912083	32	114
03	42913568	02	36
03	42918252	12	81
03	42922373	22	246
03	42923036	32	107
03	42926309	02	29
03	42929665	02	22
03	42930284	12	74
03	42934892	32	100
03	42940513	02	15
03	42941176	12	67
03	42945789	02	8
03	42947041	22	244
03	42947660	32	93
03	42953198	12	60
03	42957418	02	1
03	42963574	12	53
03	42964866	32	86
03	42966364	02	251
03	42966400	03	22
03	42969786	02	244
03	42971710	32	79
03	42974549	12	46
03	42975209	22	242
03	42982895	02	237
03	42983527	12	39
03	42984819	32	72
03	42990448	02	230
03	43004362	02	237
03	43008416	12	46
03	43014042	32	79
03	43016619	02	244
03	43020750	02	251
03	43021382	12	53
03	43022042	22	244
03	43026096	32	86
03	43029024	02	1
03	43029060	03	23
03	43034289	12	60
03	43035581	32	93
03	43037788	02	8
03	43041816	12	67
03	43048662	02	15
03	43050002	22	246
03	43053229	02	22
03	43053848	12	74
03	43055100	32	100
03	43062521	32	107
03	43064050	02	29
03	43064713	12	81
03	43072864	02	36
03	43074116	22	248
03	43074735	32	114
